Link,EN_title,PENGLISH_title,PERSIAN_title,Content_1,Content_2,Score,Year,Genre,Time
https://www.imvbox.com/watch-persian-movie-iranian-movies/damn-funny-lanatiye-khande-dar,Damn Funny,Lanatiye Khande Dar,لعنتی خنده دار,,"Sia is under a lot of financial pressure. In order to resolve this issue, he manages to find a job. A very well paid job but...",8,2013,Comedy,105
https://www.imvbox.com/watch-persian-movie-iranian-movies/swear-ghasam,Swear,Ghasam,قسم,"پنج ساله یه آب خوش از گلوم پایین نرفته، نمیذارم سایه یه خون دیگه رو زندگیم باشه5 ساله یه آب خوش از گلوم پایین نرفته، نمیذارم سایه یه خون دیگه رو زندگیم باشه.","After the murder of her sister, Razieh takes her family and relatives in a bus from Gorgan to Mashhad so she can testify that the husband was the murderer, but something happens to them that make them doubt themselves.For 5 years I have not a calm day, I can not see the shadow of another blood on my life.",6.3,2019,Drama,81
https://www.imvbox.com/watch-persian-movie-iranian-movies/wives-club,Couples' Club,Coloope Hamsaran,کلوپ همسران,فیلم داستان سه مرد است که در اجتماع از موقعیت عالی و قدرت و اقتدار برخوردار بوده ولی در منزل از همسران خود بشدت حساب می برند تا اینکه روزی گیر کردن این سه مرد در آسانسور با یک خانم غریبه سرآغاز فرار از دست همسران خود می شود که به کمک یک گروگان گیر به جزیره کیش پناه می برند و,,7.5,2018,Comedy,93
https://www.imvbox.com/watch-persian-movie-iranian-movies/samurai-in-berlin-samuraei-dar-berlin,Samurai In Berlin,Samuraei Dar Berlin,سامورایی در برلین,,"Travel to Germany and steal the certificate of ownership of the beautiful orchard from the old Iranian Wafa? Nothing easier than that. The crook Samurai and his two buddies are happy about the lucrative order of the real estate shark. He wants to build luxury houses on the property of the old Wafa not far from Tehran. The farm workers of the orchard hear about these plans and fear for their survival. For their part, they send the delegate Gol-Mohammad to the old Wafa in Germany to leave the land to them. A wild race for the certificate begins and the job turns out to be anything but easy. And the winner is? Well - old Wafa has his own ideas...",3.3,2018,Comedy,87
https://www.imvbox.com/watch-persian-movie-iranian-movies/crocodile-krokodil,Crocodile,Krokodil,کروکودیل,"این فیلم فضایی حادثه‌ای دارد و درباره چند جوان است که می‌خواهند از مسیری سریع اما پر خطر، همه چیز را یک شبه به دست بیاورند","A story about the youth who are trying to improve and find happiness, those who step in a way that leads to nowhere, those who want to build Rome in a day, those who destroys all their opportunities...",3.8,2017,Action,97
https://www.imvbox.com/watch-persian-movie-iranian-movies/gholamreza-takhti,Gholamreza Takhti,Gholamreza Takhti,غلام‌ رضا تختی,روایتی از زندگی غلامرضا تختیاین فیلم روایتی است از زندگی جهان پهلوان تختی,"The story of Gholam Reza Takhti's life from childhood until adulthood, his matches and finally his death.A story of Gholamreza Takhti’s life.",6.8,2018,Drama,103
https://www.imvbox.com/watch-persian-movie-iranian-movies/russian-roosi,Russian,Roosi,روسی,روسی یک فیلم عاشقانه است که به تراژدی ختم می شود. مردی به نام توماج از زندان فرار می کند و به نزد همسرش می رود. بعد ها متوجه می شود که او مورد تجاوز قرار گرفته است. از گذشته رابطه ی عاشقانه ای بین همسر او و یوسف وجود داشته و برادر یوسف دوست صمیمی توماج است و به نوعی پل ارتباطی بین یوسف و توماج…,Russian is a love story ending in tragedy. Toumaj manages to escape prison but when he returns to his wife he learns about her sexual assault and…,7.9,2018,Drama,93
https://www.imvbox.com/watch-persian-movie-iranian-movies/the-suppression-sarkoob,Repression,Sarkoob,سرکوب,یه کاری کرد وفاداری بشه عادت همه‌مون. وفاداریم اما اونی که بهش وفاداریم خیلی وقته که مرده.,"The mother of the family suffers from dementia with a nurse who cares for her. The father disappears suddenly, The three daughters gather at their parental home to…",4.9,2018,Drama,89
https://www.imvbox.com/watch-persian-movie-iranian-movies/zahre-mar,Snake Venom,Zahre Mar,زهرمار,"رضا، دفتردار میان‌سالی که به تازگی به تهران نقل مکان کرده است، رهی، همکلاسی سال‌های دور خود را می‌بیند که هنوز از او کینه به دل دارد، در شرایطی که رضا تلاش می‌کند از او دلجویی کند، رهی دسیسه‌ای طراحی و رضا را در گرفتاری بزرگی اسیر می‌کند. رضا برای حل این مشکل بزرگ مجبور می‌شود چند ساعتی با زنی دردکشیده و درمانده به اسم ساغر در یک سفر درون‌شهری برای پیدا کردن رهی همراه شود که این همراهی بستر حوادثی غیر قابل پیش‌بینی استرضا، دفتردار میان‌سال که به تازگی به تهران نقل مکان کرده است، رهی همکلاسی سال‌های دور خود را می‌بیندکه هنوز کینه‌ای قدیمی از او دارد. در شرایطی که رضا تلاش می‌کند از او دلجویی کن، رهی دسیسه‌ای طراحی می‌کند و رضا را در گرفتاری بزرگی اسیر می‌کند.","Reza, a middle-age clerk who recently moved to Tehran, sees Ra'ei, a classmate of his distant years who still hates him. Whilst Reza tries to appease him, Ra'ei Begins to create a plan to put Reza in trouble.Reza, a middle aged clerk, who recently moved to Tehran, meets his old classmate Rahi,who still has grudge against him. While Reza tries to appease him, Rahi is plotting to involve Reza in a great trouble.",4.1,2018,Comedy,91
https://www.imvbox.com/watch-persian-movie-iranian-movies/calm-breaths-nafashaye-aram,Calm Breaths,Nafashaye Aram,نفس های آرام,محیا و رضا زوج جوانی در آستانه ازدواج هستند. رضا مهندس معمار است و محیا شاگرد و نامزد اوست. حادثه ای برای محیا اتفاق می‌ افتد که مسیر زندگی هر دوی آنها تغییر می کند,"Mahya and Reza are a young couple to be married. Reza is an architect and Mahya is his student. Mahya’s sudden experience, changes both of their lives…",5.3,2016,Drama,100
https://www.imvbox.com/watch-persian-movie-iranian-movies/prisoners-zendaniha,Prisoners,Zendaniha,زندانی‌ها,طاها دانشجوی الهیات برای نوشتن پایان نامه خود دو زندانی را با گذاشتن سند آزاد می کند غافل آز آنکه آنها دنبال نقشه ای دیگر هستند,"The story of a young college student whose assignment is to research on prisoners...For writing thesis,Taha, a theology student, releases two detainees on bail. Unaware that they have some other plan.",8.1,2018,Comedy,100
https://www.imvbox.com/watch-persian-movie-iranian-movies/the-chubby-and-i-topoli-o-man,Chubby and I,Topoli O Man,تپلی و من,"زندگی رامین، فیلم‌نامه‌نویس ۴۰ ساله‌ تنها و ناموفق با ورود پسری ۸ ساله به نام تپلی دگرگون می‌شود. چهره‌ی تپلی اما برای مرد بیش از حد آشناست",,8.5,2018,Comedy,91
